"i","j","fij"
"FRA","CUB",24
"DEU","CUB",58
"GRL","CUB",15
"GRD","CUB",12
"GTM","CUB",11
"HTI","CUB",93
"HUN","CUB",13
"ITA","CUB",20
"JAM","CUB",53
"LBN","CUB",7
"MEX","CUB",71
"NIC","CUB",58
"PAN","CUB",18
"PER","CUB",16
"POL","CUB",21
"PRI","CUB",23
"ROU","CUB",15
"RUS","CUB",446
"ESP","CUB",857
"UKR","CUB",146
"GBR","CUB",6
"USA","CUB",97
"VEN","CUB",33
"AIA","CUW",33
"ATG","CUW",44
"ARG","CUW",15
"ABW","CUW",1168
"BHS","CUW",44
"BRB","CUW",170
"BEL","CUW",53
"BES","CUW",1501
"VGB","CUW",90
"CAN","CUW",33
"CHN","CUW",279
"HKG","CUW",42
"COL","CUW",3170
"CUB","CUW",131
"DMA","CUW",95
"DOM","CUW",4737
"DEU","CUW",65
"GRD","CUW",1
"GLP","CUW",57
"GUY","CUW",286
"HTI","CUW",965
"IND","CUW",265
"IDN","CUW",102
"ITA","CUW",6
"JAM","CUW",1001
"JPN","CUW",75
"LBN","CUW",92
"MTQ","CUW",19
"MEX","CUW",9
"NLD","CUW",4842
"PER","CUW",64
"PRT","CUW",510
"PRI","CUW",11
"KNA","CUW",151
"VCT","CUW",261
"SXM","CUW",308
"ESP","CUW",14
"SUR","CUW",1150
"TTO","CUW",58
"GBR","CUW",16
"USA","CUW",171
"VIR","CUW",21
"VEN","CUW",1627
"AFG","CYP",1
"ALB","CYP",121
"DZA","CYP",17
"ASM","CYP",0
"ARG","CYP",37
"ARM","CYP",579
"AUS","CYP",1585
"AUT","CYP",212
"AZE","CYP",21
"BHS","CYP",0
"BHR","CYP",50
"BGD","CYP",12
"BLR","CYP",274
"BEL","CYP",143
"BLZ","CYP",0
"BEN","CYP",0
"BMU","CYP",0
"BOL","CYP",2
"BIH","CYP",37
"BWA","CYP",2
"BRA","CYP",37
"BRN","CYP",2
"BGR","CYP",4497
"BDI","CYP",0
"KHM","CYP",0
"CMR","CYP",26
"CAN","CYP",825
"CAF","CYP",7
"CHL","CYP",29
"CHN","CYP",846
"COL","CYP",96
"CRI","CYP",2
"HRV","CYP",50
"CUB","CYP",17
"CZE","CYP",462
"PRK","CYP",21
"COD","CYP",388
"DNK","CYP",99
"DJI","CYP",2
"DMA","CYP",0
"DOM","CYP",7
"ECU","CYP",2
"EGY","CYP",2252
"SLV","CYP",2
"ERI","CYP",2
"EST","CYP",21
"ETH","CYP",50
"FJI","CYP",2
"FIN","CYP",383
"FRA","CYP",569
"GUF","CYP",0
"GEO","CYP",7509
"DEU","CYP",1538
"GHA","CYP",41
"GIB","CYP",0
"GRC","CYP",10859
"GTM","CYP",0
"GIN","CYP",0
"HTI","CYP",2
"HND","CYP",0
"HUN","CYP",217
"ISL","CYP",26
"IND","CYP",1178
"IDN","CYP",156
"IRN","CYP",479
"IRQ","CYP",603
"IRL","CYP",537
"ISR","CYP",179
"ITA","CYP",257
"JAM","CYP",7
"JPN","CYP",50
"JOR","CYP",170
"KAZ","CYP",151
"KEN","CYP",41
"KWT","CYP",103
"KGZ","CYP",12
"LAO","CYP",2
"LVA","CYP",121
"LBN","CYP",1301
"LBY","CYP",99
"LTU","CYP",77
"LUX","CYP",7
"MDG","CYP",2
"MWI","CYP",2
"MYS","CYP",29
"MLT","CYP",12
"MTQ","CYP",0
"MUS","CYP",2
"MEX","CYP",41
"MAR","CYP",29
"MOZ","CYP",7
"MMR","CYP",34
"NAM","CYP",0
"NPL","CYP",7
"NLD","CYP",296
"NZL","CYP",59
"NIC","CYP",2
"NER","CYP",2
"NGA","CYP",139
"MKD","CYP",12
"NOR","CYP",133
"OMN","CYP",26
"PAK","CYP",37
"PAN","CYP",2
"PRY","CYP",7
"PER","CYP",21
"PHL","CYP",6974
"POL","CYP",555
"PRT","CYP",46
"PRI","CYP",0
"QAT","CYP",2
"KOR","CYP",7
"MDA","CYP",792
"ROU","CYP",4025
"RUS","CYP",7983
"RWA","CYP",0
"VCT","CYP",0
"SAU","CYP",110
"SEN","CYP",2
"SRB","CYP",1427
"SYC","CYP",2
"SLE","CYP",0
"SGP","CYP",26
"SVK","CYP",87
"SVN","CYP",7
"SOM","CYP",2
"ZAF","CYP",2837
"ESP","CYP",116
"LKA","CYP",8293
"PSE","CYP",1152
"SDN","CYP",274
"SUR","CYP",2
"SWE","CYP",625
"CHE","CYP",254
"SYR","CYP",3485
"TJK","CYP",2
"THA","CYP",226
"TTO","CYP",12
"TUN","CYP",12
"TUR","CYP",336
"TKM","CYP",7
"UGA","CYP",2
"UKR","CYP",2304
"ARE","CYP",62
"GBR","CYP",20477
"TZA","CYP",77
"USA","CYP",1738
"URY","CYP",2
"UZB","CYP",41
"VEN","CYP",37
"VNM","CYP",55
"YEM","CYP",7
"ZMB","CYP",92
"ZWE","CYP",185
"AFG","CZE",170
"ALB","CZE",134
"DZA","CZE",116
"AND","CZE",0
"AGO","CZE",30
"ATG","CZE",0
"ARG","CZE",95
"ARM","CZE",906
"AUS","CZE",233
"AUT","CZE",427
"AZE","CZE",557
"BHR","CZE",5
"BGD","CZE",30
"BRB","CZE",9
"BLR","CZE",2604
"BEL","CZE",162
"BLZ","CZE",0
"BEN","CZE",13
"BMU","CZE",2
"BTN","CZE",2
"BOL","CZE",24
"BIH","CZE",842
"BWA","CZE",30
"BRA","CZE",283
"BGR","CZE",4172
"BFA","CZE",6
"BDI","CZE",2
"CPV","CZE",5
"KHM","CZE",26
"CMR","CZE",16
"CAN","CZE",368
"CAF","CZE",0
"TCD","CZE",1
"CHL","CZE",59
"CHN","CZE",2586
"HKG","CZE",13
"COL","CZE",138
"COM","CZE",0
"COG","CZE",23
"CRI","CZE",36
"CIV","CZE",14
"HRV","CZE",536
"CUB","CZE",178
"CYP","CZE",24
"PRK","CZE",4
"COD","CZE",36
"DNK","CZE",83
"DJI","CZE",1
"DMA","CZE",0
"DOM","CZE",34
"ECU","CZE",43
"EGY","CZE",125
"SLV","CZE",11
"GNQ","CZE",0
"ERI","CZE",3
"EST","CZE",122
"SWZ","CZE",1
"ETH","CZE",37
"FJI","CZE",1
"FIN","CZE",144
"FRA","CZE",943
"GAB","CZE",1
"GMB","CZE",2
"GEO","CZE",506
"DEU","CZE",3047
"GHA","CZE",60
"GRC","CZE",259
"GRD","CZE",0
"GTM","CZE",18
"GIN","CZE",16
"GNB","CZE",3
"GUY","CZE",0
"HTI","CZE",5
"HND","CZE",16
"HUN","CZE",575
"ISL","CZE",10
"IND","CZE",764
"IDN","CZE",139
"IRN","CZE",248
"IRQ","CZE",191
"IRL","CZE",136
"ISR","CZE",216
"ITA","CZE",604
"JAM","CZE",9
"JPN","CZE",852
"JOR","CZE",45
"KAZ","CZE",3797
"KEN","CZE",43
"KIR","CZE",1
"KWT","CZE",31
"KGZ","CZE",439
"LAO","CZE",15
"LVA","CZE",275
"LBN","CZE",86
"LSO","CZE",0
"LBR","CZE",3
"LBY","CZE",53
"LIE","CZE",0
"LTU","CZE",349
"LUX","CZE",8
"MDG","CZE",10
"MWI","CZE",1
"MYS","CZE",166
"MDV","CZE",0
"MLI","CZE",7
"MLT","CZE",6
"MHL","CZE",0
"MRT","CZE",0
"MUS","CZE",16
"MEX","CZE",238
"MCO","CZE",2
"MNG","CZE",3361
"MNE","CZE",48
"MAR","CZE",67
"MOZ","CZE",3
"MMR","CZE",53
"NAM","CZE",14
"NRU","CZE",1
"NPL","CZE",112
"NLD","CZE",794
"NZL","CZE",49
"NIC","CZE",6
"NER","CZE",0
"NGA","CZE",124
"MKD","CZE",563
"NOR","CZE",55
"PAK","CZE",137
"PLW","CZE",0
"PAN","CZE",20
"PNG","CZE",1
"PRY","CZE",8
"PER","CZE",99
"PHL","CZE",673
"POL","CZE",9519
"PRT","CZE",109
"QAT","CZE",5
"KOR","CZE",988
"MDA","CZE",3413
"ROU","CZE",2154
"RUS","CZE",20291
"RWA","CZE",5
"KNA","CZE",0
"LCA","CZE",1
"VCT","CZE",0
"WSM","CZE",1
"SMR","CZE",1
"STP","CZE",0
"SAU","CZE",74
"SEN","CZE",6
"SRB","CZE",654
"SYC","CZE",2
"SLE","CZE",2
"SGP","CZE",39
"SVK","CZE",45300
"SVN","CZE",131
"SLB","CZE",0
"SOM","CZE",12
"ZAF","CZE",156
"ESP","CZE",332
"LKA","CZE",44
"PSE","CZE",26
"SDN","CZE",13
"SUR","CZE",4
"SWE","CZE",146
"CHE","CZE",186
"SYR","CZE",395
"TJK","CZE",118
"THA","CZE",1049
"TLS","CZE",0
"TGO","CZE",4
"TON","CZE",6
"TTO","CZE",1
"TUN","CZE",72
"TUR","CZE",597
"TKM","CZE",99
"TUV","CZE",0
"UGA","CZE",18
"UKR","CZE",49424
"ARE","CZE",35
"GBR","CZE",1086
"TZA","CZE",10
"USA","CZE",3362
"URY","CZE",14
"UZB","CZE",862
"VUT","CZE",1
"VEN","CZE",84
"VNM","CZE",20243
"ESH","CZE",6
"YEM","CZE",108
"ZMB","CZE",16748
"ZWE","CZE",5583
"AUS","PRK",94
"BGD","PRK",93
"BRA","PRK",1409
"CAN","PRK",146
"CHN","PRK",14119
"HKG","PRK",55
"IND","PRK",177
"IDN","PRK",1069
"JPN","PRK",96
"MYS","PRK",95
"PAK","PRK",85
"PER","PRK",263
"PHL","PRK",1827
"KOR","PRK",2716
"RUS","PRK",69
"LKA","PRK",104
"THA","PRK",331
"GBR","PRK",130
"USA","PRK",488
"VNM","PRK",344
"AGO","COD",89154
"BDI","COD",33658
"CAF","COD",160086
"COG","COD",5261
"RWA","COD",127619
"SSD","COD",49688
"SDN","COD",4848
"UGA","COD",5008
"AFG","DNK",6307
"ALB","DNK",267
"DZA","DNK",422
"AND","DNK",3
"AGO","DNK",90
"ATG","DNK",3
"ARG","DNK",983
"ARM","DNK",437
"ABW","DNK",0
"AUS","DNK",1767
"AUT","DNK",1077
"AZE","DNK",220
"BHS","DNK",12
"BHR","DNK",54
"BGD","DNK",819
"BRB","DNK",17
"BLR","DNK",556
"BEL","DNK",1173
"BLZ","DNK",5
"BEN","DNK",28
"BMU","DNK",0
"BTN","DNK",322
"BOL","DNK",262
"BIH","DNK",9154
"BWA","DNK",44
"BRA","DNK",2944
"BRN","DNK",3
"BGR","DNK",4260
"BFA","DNK",56
"BDI","DNK",319
"CPV","DNK",20
"KHM","DNK",163
"CMR","DNK",370
"CAN","DNK",2130
"CAF","DNK",16
"TCD","DNK",11
"CHL","DNK",994
"CHN","DNK",9281
"HKG","DNK",0
"MAC","DNK",0
"COL","DNK",1823
"COM","DNK",10
"COG","DNK",249
"COK","DNK",0
"CRI","DNK",88
"CIV","DNK",249
"HRV","DNK",944
"CUB","DNK",318
"CYP","DNK",136
"CZE","DNK",1050
"PRK","DNK",238
"COD","DNK",899
"DJI","DNK",13
"DMA","DNK",10
"DOM","DNK",131
"ECU","DNK",378
"EGY","DNK",678
"SLV","DNK",64
"ERI","DNK",2017
"EST","DNK",1099
"SWZ","DNK",23
"ETH","DNK",1063
"FRO","DNK",6927
"FJI","DNK",20
"FIN","DNK",2952
"FRA","DNK",3807
"GUF","DNK",0
"PYF","DNK",0
"GAB","DNK",6
"GMB","DNK",319
"GEO","DNK",156
"DEU","DNK",19690
"GHA","DNK",996
"GRC","DNK",1441
"GRL","DNK",10091
"GRD","DNK",7
"GLP","DNK",0
"GTM","DNK",131
"GIN","DNK",53
"GNB","DNK",35
"GUY","DNK",73
"HTI","DNK",70
"HND","DNK",92
"HUN","DNK",2964
"ISL","DNK",4746
"IND","DNK",6883
"IDN","DNK",829
"IRN","DNK",7523
"IRQ","DNK",10383
"IRL","DNK",777
"ISR","DNK",699
"ITA","DNK",3644
"JAM","DNK",99
"JPN","DNK",1435
"JOR","DNK",599
"KAZ","DNK",186
"KEN","DNK",1147
"KIR","DNK",1
"KWT","DNK",636
"KGZ","DNK",53
"LAO","DNK",52
"LVA","DNK",2921
"LBN","DNK",6296
"LSO","DNK",30
"LBR","DNK",93
"LBY","DNK",123
"LIE","DNK",16
"LTU","DNK",6318
"LUX","DNK",312
"MDG","DNK",44
"MWI","DNK",44
"MYS","DNK",567
"MDV","DNK",10
"MLI","DNK",23
"MLT","DNK",58
"MHL","DNK",0
"MTQ","DNK",0
"MRT","DNK",13
"MUS","DNK",83
"MEX","DNK",867
"MCO","DNK",10
"MNG","DNK",56
"MNE","DNK",162
"MAR","DNK",3036
"MOZ","DNK",160
"MMR","DNK",864
"NAM","DNK",55
"NPL","DNK",2144
"NLD","DNK",3556
"NZL","DNK",402
"NIC","DNK",133
"NER","DNK",5
"NGA","DNK",700
"MKD","DNK",1721
"NOR","DNK",13176
"OMN","DNK",16
"PAK","DNK",6997
"PAN","DNK",60
"PNG","DNK",4
"PRY","DNK",57
"PER","DNK",812
"PHL","DNK",10557
"POL","DNK",20430
"PRT","DNK",1262
"PRI","DNK",0
"QAT","DNK",99
"KOR","DNK",6091
"MDA","DNK",456
"REU","DNK",0
"ROU","DNK",12001
"RUS","DNK",4705
"RWA","DNK",228
"LCA","DNK",6
"VCT","DNK",2
"WSM","DNK",13
"SMR","DNK",2
"STP","DNK",3
"SAU","DNK",213
"SEN","DNK",85
"SRB","DNK",1754
"SYC","DNK",14
"SLE","DNK",181
"SGP","DNK",509
"SVK","DNK",1425
"SVN","DNK",227
"SLB","DNK",0
"SOM","DNK",5826
"ZAF","DNK",1097
"ESP","DNK",3820
"LKA","DNK",4263
"PSE","DNK",0
"SDN","DNK",359
"SUR","DNK",16
"SWE","DNK",14178
"CHE","DNK",1479
"SYR","DNK",16528
"TJK","DNK",25
"THA","DNK",11631
"TGO","DNK",59
"TON","DNK",8
"TTO","DNK",103
"TUN","DNK",341
"TUR","DNK",16753
"TKM","DNK",19
"UGA","DNK",1089
"UKR","DNK",5416
"ARE","DNK",274
"GBR","DNK",8461
"TZA","DNK",654
"USA","DNK",7704
"URY","DNK",124
"UZB","DNK",178
"VUT","DNK",3
"VEN","DNK",528
"VNM","DNK",5986
"YEM","DNK",97
"ZMB","DNK",454
"ZWE","DNK",241
"ETH","DJI",7068
"SOM","DJI",44425
"YEM","DJI",140
"AIA","DMA",5
"ATG","DMA",234
"ABW","DMA",30
"AUS","DMA",5
"BHS","DMA",7
"BRB","DMA",77
"VGB","DMA",43
"CAN","DMA",91
"CHN","DMA",13
"CUB","DMA",9
"FRA","DMA",27
"GUF","DMA",17
"DEU","DMA",17
"GLP","DMA",26
"GUY","DMA",86
"HTI","DMA",1252
"IND","DMA",12
"JAM","DMA",86
"LBN","DMA",7
"MTQ","DMA",43
"MSR","DMA",77
"NLD","DMA",5
"NGA","DMA",30
"PRI","DMA",1
"KNA","DMA",37
"LCA","DMA",141
"VCT","DMA",56
"SUR","DMA",7
"SYR","DMA",5
"TTO","DMA",125
"GBR","DMA",310
"USA","DMA",245
"VEN","DMA",26
"AIA","DOM",12
"ATG","DOM",86
"ARG","DOM",486
"ABW","DOM",64
"AUS","DOM",12
"AUT","DOM",76
"BHS","DOM",9
"BHR","DOM",3
"BEL","DOM",102
"BMU","DOM",2
"BTN","DOM",0
"BOL","DOM",71
"BIH","DOM",0
"BRA","DOM",335
"VGB","DOM",36
"BGR","DOM",31
"BDI","DOM",3
"CPV","DOM",3
"KHM","DOM",60
"CMR","DOM",11
"CAN","DOM",550
"CAF","DOM",50
"TCD","DOM",0
"CHL","DOM",289
"CHN","DOM",1372
"COL","DOM",1438
"COK","DOM",6
"CRI","DOM",147
"CUB","DOM",1401
"CZE","DOM",13
"DNK","DOM",9
"DMA","DOM",8
"ECU","DOM",292
"SLV","DOM",144
"FIN","DOM",16
"FRA","DOM",1146
"DEU","DOM",709
"GRC","DOM",17
"GLP","DOM",23
"GTM","DOM",203
"GUY","DOM",6
"HTI","DOM",170164
"HND","DOM",227
"HUN","DOM",6
"IND","DOM",24
"IRN","DOM",6
"IRQ","DOM",8
"IRL","DOM",12
"ISR","DOM",17
"ITA","DOM",1107
"JAM","DOM",36
"JPN","DOM",176
"KAZ","DOM",5
"LBN","DOM",49
"MYS","DOM",10
"MLT","DOM",11
"MTQ","DOM",9
"MEX","DOM",740
"MAR","DOM",8
"NLD","DOM",215
"NIC","DOM",170
"NGA","DOM",5
"MKD","DOM",10
"NOR","DOM",23
"PAK","DOM",20
"PAN","DOM",375
"PRY","DOM",11
"PER","DOM",576
"PHL","DOM",24
"POL","DOM",14
"PRT","DOM",43
"PRI","DOM",2093
"KOR","DOM",251
"MDA","DOM",6
"ROU","DOM",24
"RUS","DOM",293
"SHN","DOM",50
"KNA","DOM",55
"SPM","DOM",26
"SAU","DOM",3
"SRB","DOM",41
"ZAF","DOM",7
"ESP","DOM",2705
"PSE","DOM",7
"SUR","DOM",10
"SWE","DOM",31
"CHE","DOM",365
"SYR","DOM",9
"TTO","DOM",9
"TUR","DOM",9
"TCA","DOM",20
"UKR","DOM",51
"GBR","DOM",233
"USA","DOM",6858
"VIR","DOM",37
"URY","DOM",91
"VEN","DOM",1928
"WLF","DOM",6
"AFG","ECU",75
"ALB","ECU",32
"DZA","ECU",10
"AGO","ECU",25
"ARG","ECU",2216
"ARM","ECU",18
"AUS","ECU",164
"AUT","ECU",236
"BHS","ECU",19
"BEL","ECU",416
"BOL","ECU",709
"BRA","ECU",1420
"BGR","ECU",104
"CMR","ECU",12
"CAN","ECU",1201
"CHL","ECU",5114
"CHN","ECU",1175
"HKG","ECU",40
"COL","ECU",95349
"CRI","ECU",500
"HRV","ECU",26
"CUB","ECU",1331
"CZE","ECU",84
"PRK","ECU",217
"DNK","ECU",56
"DOM","ECU",196
"EGY","ECU",25
"SLV","ECU",271
"FLK","ECU",25
"FIN","ECU",77
"FRA","ECU",1112
"GMB","ECU",4
"DEU","ECU",2198
"GHA","ECU",10
"GRC","ECU",12
"GTM","ECU",220
"HTI","ECU",26
"HND","ECU",256
"HUN","ECU",130
"IND","ECU",72
"IDN","ECU",26
"IRN","ECU",54
"IRQ","ECU",32
"IRL","ECU",82
"ISR","ECU",198
"ITA","ECU",1558
"JAM","ECU",19
"JPN","ECU",307
"JOR","ECU",12
"LBN","ECU",155
"MYS","ECU",12
"MEX","ECU",1211
"MAR","ECU",18
"NLD","ECU",364
"NZL","ECU",63
"NIC","ECU",191
"NGA","ECU",17
"MKD","ECU",6
"NOR","ECU",119
"PAK","ECU",17
"PAN","ECU",466
"PRY","ECU",112
"PER","ECU",5574
"PHL","ECU",37
"POL","ECU",155
"PRT","ECU",134
"PRI","ECU",242
"KOR","ECU",401
"ROU","ECU",166
"RUS","ECU",947
"SAU","ECU",32
"SVK","ECU",25
"ZAF","ECU",34
"ESP","ECU",3650
"PSE","ECU",48
"SWE","ECU",162
"CHE","ECU",661
"SYR","ECU",73
"TTO","ECU",25
"UKR","ECU",224
"GBR","ECU",1008
"USA","ECU",12629
"URY","ECU",354
"VEN","ECU",4724
"VNM","ECU",19
"AFG","EGY",46
"ALB","EGY",44
"DZA","EGY",564
"AGO","EGY",12
"ATG","EGY",7
"ARG","EGY",95
"ARM","EGY",95
"AUS","EGY",207
"AUT","EGY",326
"AZE","EGY",0
"BHS","EGY",11
"BHR","EGY",199
"BGD","EGY",28
"BLR","EGY",156
"BEL","EGY",275
"BEN","EGY",0
"BIH","EGY",28
"BRA","EGY",74
"BRN","EGY",39
"BGR","EGY",38
"BFA","EGY",7
"BDI","EGY",1
"CMR","EGY",19
"CAN","EGY",283
"CAF","EGY",22
"TCD","EGY",116
"CHL","EGY",11
"CHN","EGY",240
"COL","EGY",12
"COM","EGY",159
"COG","EGY",22
"CIV","EGY",443
"HRV","EGY",22
"CYP","EGY",38
"CZE","EGY",111
"PRK","EGY",39
"COD","EGY",44
"DNK","EGY",143
"DJI","EGY",141
"ECU","EGY",7
"SLV","EGY",114
"ERI","EGY",2524
"EST","EGY",11
"ETH","EGY",2753
"FIN","EGY",140
"FRA","EGY",1305
"GMB","EGY",7
"DEU","EGY",3477
"GHA","EGY",55
"GIB","EGY",1
"GRC","EGY",715
"GTM","EGY",3
"GIN","EGY",11
"GNB","EGY",0
"HUN","EGY",76
"IND","EGY",439
"IDN","EGY",650
"IRN","EGY",60
"IRQ","EGY",11056
"IRL","EGY",55
"ISR","EGY",275
"ITA","EGY",1925
"JPN","EGY",535
"JOR","EGY",2325
"KAZ","EGY",94
"KEN","EGY",43
"KWT","EGY",1074
"KGZ","EGY",12
"LBN","EGY",1740
"LBR","EGY",19
"LBY","EGY",2175
"MDG","EGY",1
"MWI","EGY",3
"MYS","EGY",909
"MDV","EGY",7
"MLI","EGY",46
"MRT","EGY",39
"MEX","EGY",39
"MCO","EGY",39
"MNG","EGY",1
"MAR","EGY",779
"MOZ","EGY",6
"MMR","EGY",0
"NAM","EGY",168
"NLD","EGY",495
"NZL","EGY",30
"NER","EGY",17
"NGA","EGY",215
"MKD","EGY",46
"NOR","EGY",52
"OMN","EGY",180
"PAK","EGY",208
"PHL","EGY",672
"POL","EGY",188
"PRT","EGY",23
"QAT","EGY",151
"KOR","EGY",98
"MDA","EGY",6
"ROU","EGY",135
"RUS","EGY",4538
"RWA","EGY",7
"SAU","EGY",2922
"SEN","EGY",78
"SYC","EGY",6
"SLE","EGY",31
"SGP","EGY",57
"SVK","EGY",35
"SOM","EGY",8381
"ZAF","EGY",92
"SSD","EGY",6263
"ESP","EGY",194
"LKA","EGY",94
"PSE","EGY",55950
"SDN","EGY",27836
"SWE","EGY",152
"CHE","EGY",631
"SYR","EGY",63182
"TJK","EGY",35
"THA","EGY",199
"TUN","EGY",414
"TUR","EGY",248
"TKM","EGY",11
"UGA","EGY",12
"UKR","EGY",108
"ARE","EGY",285
"GBR","EGY",1423
"TZA","EGY",31
"USA","EGY",2739
"UZB","EGY",22
"VEN","EGY",19
"YEM","EGY",2256
"ZMB","EGY",7
"ZWE","EGY",6
"ARG","SLV",85
"AUS","SLV",17
"AUT","SLV",6
"BGD","SLV",0
"BRB","SLV",20
"BEL","SLV",26
"BLZ","SLV",180
"BOL","SLV",24
"BRA","SLV",129
"CAN","SLV",115
"CHL","SLV",115
"CHN","SLV",100
"HKG","SLV",4
"COL","SLV",299
"CRI","SLV",477
"CUB","SLV",57
"DOM","SLV",32
"ECU","SLV",65
"FRA","SLV",86
"DEU","SLV",100
"GTM","SLV",4796
"HND","SLV",6994
"IND","SLV",4
"IRN","SLV",6
"IRL","SLV",5
"ISR","SLV",24
"ITA","SLV",102
"JAM","SLV",4
"JPN","SLV",17
"MEX","SLV",940
"NLD","SLV",11
"NIC","SLV",3728
"PAN","SLV",248
"PRY","SLV",4
"PER","SLV",97
"PHL","SLV",8
"PRT","SLV",3
"PRI","SLV",27
"KOR","SLV",50
"RUS","SLV",10
"ESP","SLV",233
"PSE","SLV",30
"SWE","SLV",12
"CHE","SLV",34
"GBR","SLV",36
"USA","SLV",2757
"URY","SLV",25
"VEN","SLV",132
"CMR","GNQ",289
"FRA","GNQ",2684
"GAB","GNQ",121
"NGA","GNQ",180
"STP","GNQ",635
"ESP","GNQ",565
"AGO","ERI",145
"BDI","ERI",490
"CHN","ERI",13
"COM","ERI",91
"COD","ERI",771
"ETH","ERI",50
"FRA","ERI",209
"IND","ERI",73
"KEN","ERI",149
"MWI","ERI",346
"MOZ","ERI",656
"RWA","ERI",249
"SOM","ERI",1187
"ZAF","ERI",53
"SSD","ERI",522
"SDN","ERI",72
"UGA","ERI",529
"GBR","ERI",35
"TZA","ERI",256
"ZMB","ERI",85
"ZWE","ERI",95
"AFG","EST",11
"ALB","EST",13
"DZA","EST",4
"AGO","EST",1
"ATG","EST",0
"ARG","EST",10
"ARM","EST",298
"AUS","EST",36
"AUT","EST",71
"AZE","EST",618
"BHR","EST",1
"BGD","EST",18
"BRB","EST",0
"BLR","EST",6456
"BEL","EST",66
"BLZ","EST",0
"BOL","EST",0
"BIH","EST",1
"BWA","EST",0
"BRA","EST",53
"BGR","EST",53
"KHM","EST",5
"CMR","EST",9
"CAN","EST",42
"CAF","EST",0
"CHL","EST",2
"CHN","EST",195
"HKG","EST",0
"COL","EST",14
"COG","EST",0
"CRI","EST",0
"CIV","EST",0
"HRV","EST",21
"CUB","EST",10
"CYP","EST",7
"CZE","EST",123
"PRK","EST",0
"COD","EST",0
"DNK","EST",40
"DOM","EST",0
"ECU","EST",2
"EGY","EST",10
"SLV","EST",0
"ETH","EST",1
"FRO","EST",0
"FIN","EST",1699
"FRA","EST",253
"GEO","EST",824
"DEU","EST",926
"GHA","EST",4
"GIB","EST",0
"GRC","EST",31
"GTM","EST",2
"GUY","EST",1
"VAT","EST",0
"HND","EST",3
"HUN","EST",106
"ISL","EST",1
"IND","EST",86
"IDN","EST",9
"IRN","EST",32
"IRQ","EST",14
"IRL","EST",44
"IMN","EST",0
"ISR","EST",37
"ITA","EST",252
"JAM","EST",0
"JPN","EST",56
"JOR","EST",5
"KAZ","EST",2069
"KEN","EST",1
"KIR","EST",0
"KWT","EST",1
"KGZ","EST",300
"LVA","EST",2609
"LBN","EST",7
"LBY","EST",3
"LIE","EST",0
"LTU","EST",1141
"LUX","EST",4
"MDG","EST",0
"MYS","EST",4
"MRT","EST",2
"MUS","EST",0
"MEX","EST",36
"MCO","EST",0
"MNG","EST",30
"MAR","EST",3
"MOZ","EST",0
"NAM","EST",0
"NPL","EST",3
"NLD","EST",60
"NZL","EST",3
"NIC","EST",1
"NGA","EST",61
"MKD","EST",3
"NOR","EST",90
"PAK","EST",24
"PNG","EST",0
"PER","EST",9
"PHL","EST",47
"POL","EST",356
"PRT","EST",59
"QAT","EST",0
"KOR","EST",45
"MDA","EST",409
"REU","EST",0
"ROU","EST",57
"RUS","EST",76324
"RWA","EST",0
"KNA","EST",0
"SAU","EST",4
"SEN","EST",0
"SRB","EST",12
"SGP","EST",8
"SVK","EST",66
"SVN","EST",16
"SOM","EST",0
"ZAF","EST",9
"ESP","EST",200
"LKA","EST",6
"PSE","EST",0
"SDN","EST",0
"SUR","EST",0
"SWE","EST",134
"CHE","EST",24
"SYR","EST",31
"TJK","EST",183
"THA","EST",47
"TON","EST",0
"TTO","EST",3
"TUN","EST",1
"TUR","EST",55
"TKM","EST",212
"UGA","EST",2
"UKR","EST",11185
"ARE","EST",3
"GBR","EST",226
"TZA","EST",2
"USA","EST",247
"URY","EST",1
"UZB","EST",578
"VEN","EST",2
"VNM","EST",15
"YEM","EST",3
"ZMB","EST",0
"ZWE","EST",2
"AGO","SWZ",67
"AUS","SWZ",23
"BWA","SWZ",27
"BDI","SWZ",237
"CAN","SWZ",12
"COG","SWZ",36
"COD","SWZ",338
"ETH","SWZ",14
"LSO","SWZ",198
"LBR","SWZ",24
"MOZ","SWZ",3862
"NZL","SWZ",8
"RWA","SWZ",193
"SOM","SWZ",143
"ZAF","SWZ",7591
"UGA","SWZ",28
"USA","SWZ",154
"BDI","ETH",97
"COD","ETH",844
"DJI","ETH",1958
"ERI","ETH",110011
"RWA","ETH",79
"SOM","ETH",234172
"SSD","ETH",230532
"SDN","ETH",22064
"UGA","ETH",115
"YEM","ETH",76
"ARG","FLK",15
"AUS","FLK",20
"CHL","FLK",105
"NZL","FLK",16
"SHN","FLK",171
"GBR","FLK",467
"USA","FLK",13
"BRA","FRO",14
"BGR","FRO",8
"CAN","FRO",8
"CHN","FRO",24
"COL","FRO",20
"HRV","FRO",12
"DNK","FRO",1891
"ETH","FRO",12
"DEU","FRO",12
"GHA","FRO",12
"GRL","FRO",108
"ISL","FRO",113
"IND","FRO",42
"IDN","FRO",10
"KEN","FRO",12
"LTU","FRO",4
"NOR","FRO",100
"PER","FRO",12
"PHL","FRO",160
"POL","FRO",27
"KOR","FRO",27
"ROU","FRO",37
"RUS","FRO",25
"SRB","FRO",24
"ZAF","FRO",9
"SWE","FRO",34
"THA","FRO",112
