"i","j","fij"
"DEU","CUB",105
"GRL","CUB",26
"GRD","CUB",24
"GTM","CUB",20
"HTI","CUB",290
"HUN","CUB",21
"ITA","CUB",68
"JAM","CUB",91
"LBN","CUB",16
"MEX","CUB",125
"NIC","CUB",83
"PAN","CUB",25
"PER","CUB",25
"POL","CUB",29
"PRI","CUB",36
"ROU","CUB",20
"RUS","CUB",633
"ESP","CUB",1513
"UKR","CUB",192
"GBR","CUB",14
"USA","CUB",166
"VEN","CUB",59
"AIA","CUW",45
"ATG","CUW",58
"ARG","CUW",22
"ABW","CUW",1856
"BHS","CUW",88
"BRB","CUW",207
"BEL","CUW",98
"BES","CUW",2537
"VGB","CUW",107
"CAN","CUW",97
"CHN","CUW",531
"HKG","CUW",120
"COL","CUW",4714
"CUB","CUW",253
"DMA","CUW",116
"DOM","CUW",6212
"DEU","CUW",134
"GRD","CUW",2
"GLP","CUW",102
"GUY","CUW",497
"HTI","CUW",2139
"IND","CUW",692
"IDN","CUW",197
"ITA","CUW",25
"JAM","CUW",1413
"JPN","CUW",141
"LBN","CUW",273
"MTQ","CUW",33
"MEX","CUW",14
"NLD","CUW",9830
"PER","CUW",114
"PRT","CUW",998
"PRI","CUW",16
"KNA","CUW",196
"VCT","CUW",316
"SXM","CUW",542
"ESP","CUW",21
"SUR","CUW",2033
"TTO","CUW",104
"GBR","CUW",26
"USA","CUW",358
"VIR","CUW",30
"VEN","CUW",2942
"AFG","CYP",7
"ALB","CYP",289
"DZA","CYP",36
"ASM","CYP",0
"ARG","CYP",86
"ARM","CYP",1228
"AUS","CYP",3117
"AUT","CYP",369
"AZE","CYP",36
"BHS","CYP",0
"BHR","CYP",111
"BGD","CYP",680
"BLR","CYP",354
"BEL","CYP",271
"BLZ","CYP",0
"BEN","CYP",7
"BMU","CYP",0
"BOL","CYP",9
"BIH","CYP",69
"BWA","CYP",7
"BRA","CYP",59
"BRN","CYP",2
"BGR","CYP",6441
"BDI","CYP",2
"KHM","CYP",0
"CMR","CYP",58
"CAN","CYP",1574
"CAF","CYP",14
"CHL","CYP",48
"CHN","CYP",1674
"COL","CYP",130
"CRI","CYP",2
"HRV","CYP",86
"CUB","CYP",36
"CZE","CYP",705
"PRK","CYP",33
"COD","CYP",714
"DNK","CYP",174
"DJI","CYP",2
"DMA","CYP",0
"DOM","CYP",9
"ECU","CYP",7
"EGY","CYP",5426
"SLV","CYP",9
"ERI","CYP",2
"EST","CYP",28
"ETH","CYP",83
"FJI","CYP",2
"FIN","CYP",515
"FRA","CYP",957
"GUF","CYP",0
"GEO","CYP",15996
"DEU","CYP",2717
"GHA","CYP",86
"GIB","CYP",2
"GRC","CYP",24813
"GTM","CYP",0
"GIN","CYP",0
"HTI","CYP",2
"HND","CYP",2
"HUN","CYP",360
"ISL","CYP",33
"IND","CYP",2876
"IDN","CYP",179
"IRN","CYP",1258
"IRQ","CYP",1341
"IRL","CYP",811
"ISR","CYP",399
"ITA","CYP",503
"JAM","CYP",14
"JPN","CYP",86
"JOR","CYP",461
"KAZ","CYP",246
"KEN","CYP",86
"KWT","CYP",242
"KGZ","CYP",23
"LAO","CYP",2
"LVA","CYP",170
"LBN","CYP",2880
"LBY","CYP",237
"LTU","CYP",96
"LUX","CYP",9
"MDG","CYP",7
"MWI","CYP",7
"MYS","CYP",46
"MLT","CYP",33
"MTQ","CYP",0
"MUS","CYP",9
"MEX","CYP",64
"MAR","CYP",64
"MOZ","CYP",9
"MMR","CYP",46
"NAM","CYP",2
"NPL","CYP",58
"NLD","CYP",503
"NZL","CYP",96
"NIC","CYP",9
"NER","CYP",7
"NGA","CYP",317
"MKD","CYP",19
"NOR","CYP",207
"OMN","CYP",64
"PAK","CYP",542
"PAN","CYP",19
"PRY","CYP",7
"PER","CYP",33
"PHL","CYP",7540
"POL","CYP",739
"PRT","CYP",64
"PRI","CYP",2
"QAT","CYP",9
"KOR","CYP",7
"MDA","CYP",983
"ROU","CYP",5658
"RUS","CYP",13610
"RWA","CYP",0
"VCT","CYP",0
"SAU","CYP",242
"SEN","CYP",7
"SRB","CYP",2649
"SYC","CYP",7
"SLE","CYP",2
"SGP","CYP",33
"SVK","CYP",142
"SVN","CYP",14
"SOM","CYP",9
"ZAF","CYP",5196
"ESP","CYP",162
"LKA","CYP",10334
"PSE","CYP",2392
"SDN","CYP",542
"SUR","CYP",2
"SWE","CYP",954
"CHE","CYP",393
"SYR","CYP",7548
"TJK","CYP",7
"THA","CYP",271
"TTO","CYP",14
"TUN","CYP",36
"TUR","CYP",638
"TKM","CYP",9
"UGA","CYP",19
"UKR","CYP",3428
"ARE","CYP",157
"GBR","CYP",37684
"TZA","CYP",150
"USA","CYP",3327
"URY","CYP",2
"UZB","CYP",75
"VEN","CYP",64
"VNM","CYP",64
"YEM","CYP",14
"ZMB","CYP",142
"ZWE","CYP",317
"AFG","CZE",516
"ALB","CZE",384
"DZA","CZE",741
"AND","CZE",1
"AGO","CZE",176
"ATG","CZE",6
"ARG","CZE",242
"ARM","CZE",1954
"AUS","CZE",645
"AUT","CZE",2738
"AZE","CZE",1357
"BHR","CZE",18
"BGD","CZE",285
"BRB","CZE",13
"BLR","CZE",4502
"BEL","CZE",688
"BLZ","CZE",1
"BEN","CZE",41
"BMU","CZE",4
"BTN","CZE",3
"BOL","CZE",89
"BIH","CZE",2772
"BWA","CZE",84
"BRA","CZE",720
"BGR","CZE",11204
"BFA","CZE",17
"BDI","CZE",7
"CPV","CZE",13
"KHM","CZE",56
"CMR","CZE",107
"CAN","CZE",915
"CAF","CZE",0
"TCD","CZE",6
"CHL","CZE",155
"CHN","CZE",5404
"HKG","CZE",19
"COL","CZE",297
"COM","CZE",1
"COG","CZE",67
"CRI","CZE",86
"CIV","CZE",98
"HRV","CZE",1708
"CUB","CZE",508
"CYP","CZE",114
"PRK","CZE",14
"COD","CZE",95
"DNK","CZE",339
"DJI","CZE",1
"DMA","CZE",2
"DOM","CZE",75
"ECU","CZE",112
"EGY","CZE",907
"SLV","CZE",29
"GNQ","CZE",1
"ERI","CZE",8
"EST","CZE",213
"SWZ","CZE",1
"ETH","CZE",128
"FJI","CZE",7
"FIN","CZE",339
"FRA","CZE",3219
"GAB","CZE",7
"GMB","CZE",18
"GEO","CZE",1181
"DEU","CZE",16827
"GHA","CZE",346
"GRC","CZE",898
"GRD","CZE",1
"GTM","CZE",43
"GIN","CZE",76
"GNB","CZE",22
"GUY","CZE",5
"HTI","CZE",10
"HND","CZE",31
"HUN","CZE",1393
"ISL","CZE",36
"IND","CZE",2862
"IDN","CZE",237
"IRN","CZE",629
"IRQ","CZE",657
"IRL","CZE",609
"ISR","CZE",670
"ITA","CZE",4006
"JAM","CZE",25
"JPN","CZE",1725
"JOR","CZE",191
"KAZ","CZE",7798
"KEN","CZE",119
"KIR","CZE",1
"KWT","CZE",125
"KGZ","CZE",900
"LAO","CZE",35
"LVA","CZE",518
"LBN","CZE",382
"LSO","CZE",2
"LBR","CZE",12
"LBY","CZE",208
"LIE","CZE",1
"LTU","CZE",662
"LUX","CZE",27
"MDG","CZE",25
"MWI","CZE",6
"MYS","CZE",291
"MDV","CZE",4
"MLI","CZE",28
"MLT","CZE",24
"MHL","CZE",0
"MRT","CZE",6
"MUS","CZE",43
"MEX","CZE",627
"MCO","CZE",6
"MNG","CZE",5833
"MNE","CZE",122
"MAR","CZE",354
"MOZ","CZE",18
"MMR","CZE",134
"NAM","CZE",27
"NRU","CZE",1
"NPL","CZE",391
"NLD","CZE",2735
"NZL","CZE",212
"NIC","CZE",17
"NER","CZE",5
"NGA","CZE",695
"MKD","CZE",2196
"NOR","CZE",198
"PAK","CZE",591
"PLW","CZE",0
"PAN","CZE",58
"PNG","CZE",6
"PRY","CZE",26
"PER","CZE",274
"PHL","CZE",868
"POL","CZE",19442
"PRT","CZE",382
"QAT","CZE",10
"KOR","CZE",1989
"MDA","CZE",8254
"ROU","CZE",7051
"RUS","CZE",36218
"RWA","CZE",13
"KNA","CZE",6
"LCA","CZE",6
"VCT","CZE",1
"WSM","CZE",1
"SMR","CZE",1
"STP","CZE",2
"SAU","CZE",293
"SEN","CZE",68
"SRB","CZE",2038
"SYC","CZE",5
"SLE","CZE",19
"SGP","CZE",84
"SVK","CZE",98877
"SVN","CZE",379
"SLB","CZE",0
"SOM","CZE",27
"ZAF","CZE",399
"ESP","CZE",1147
"LKA","CZE",174
"PSE","CZE",115
"SDN","CZE",62
"SUR","CZE",7
"SWE","CZE",503
"CHE","CZE",594
"SYR","CZE",1235
"TJK","CZE",299
"THA","CZE",1149
"TLS","CZE",1
"TGO","CZE",18
"TON","CZE",6
"TTO","CZE",9
"TUN","CZE",925
"TUR","CZE",2193
"TKM","CZE",173
"TUV","CZE",1
"UGA","CZE",38
"UKR","CZE",110337
"ARE","CZE",127
"GBR","CZE",5327
"TZA","CZE",27
"USA","CZE",7650
"URY","CZE",37
"UZB","CZE",2597
"VUT","CZE",6
"VEN","CZE",194
"VNM","CZE",46631
"ESH","CZE",13
"YEM","CZE",411
"ZMB","CZE",38824
"ZWE","CZE",12942
"AUS","PRK",205
"BGD","PRK",154
"BRA","PRK",2833
"CAN","PRK",337
"CHN","PRK",29145
"HKG","PRK",167
"IND","PRK",370
"IDN","PRK",1441
"JPN","PRK",214
"MYS","PRK",199
"PAK","PRK",173
"PER","PRK",532
"PHL","PRK",2981
"KOR","PRK",5461
"RUS","PRK",147
"LKA","PRK",155
"THA","PRK",573
"GBR","PRK",309
"USA","PRK",1047
"VNM","PRK",765
"AGO","COD",179065
"BDI","COD",59826
"CAF","COD",326984
"COG","COD",6314
"RWA","COD",254225
"SSD","COD",92018
"SDN","COD",5432
"UGA","COD",6019
"AFG","DNK",14168
"ALB","DNK",520
"DZA","DNK",1046
"AND","DNK",6
"AGO","DNK",173
"ATG","DNK",4
"ARG","DNK",2009
"ARM","DNK",782
"ABW","DNK",0
"AUS","DNK",3820
"AUT","DNK",2076
"AZE","DNK",382
"BHS","DNK",21
"BHR","DNK",115
"BGD","DNK",1894
"BRB","DNK",51
"BLR","DNK",809
"BEL","DNK",2467
"BLZ","DNK",8
"BEN","DNK",62
"BMU","DNK",0
"BTN","DNK",669
"BOL","DNK",499
"BIH","DNK",18196
"BWA","DNK",70
"BRA","DNK",4503
"BRN","DNK",8
"BGR","DNK",9993
"BFA","DNK",130
"BDI","DNK",564
"CPV","DNK",37
"KHM","DNK",285
"CMR","DNK",868
"CAN","DNK",4191
"CAF","DNK",29
"TCD","DNK",22
"CHL","DNK",2000
"CHN","DNK",14880
"HKG","DNK",0
"MAC","DNK",0
"COL","DNK",3767
"COM","DNK",15
"COG","DNK",463
"COK","DNK",0
"CRI","DNK",199
"CIV","DNK",498
"HRV","DNK",2069
"CUB","DNK",574
"CYP","DNK",274
"CZE","DNK",2010
"PRK","DNK",430
"COD","DNK",1813
"DJI","DNK",21
"DMA","DNK",14
"DOM","DNK",209
"ECU","DNK",677
"EGY","DNK",2022
"SLV","DNK",106
"ERI","DNK",5545
"EST","DNK",1604
"SWZ","DNK",60
"ETH","DNK",2422
"FRO","DNK",11834
"FJI","DNK",31
"FIN","DNK",4300
"FRA","DNK",8214
"GUF","DNK",0
"PYF","DNK",0
"GAB","DNK",11
"GMB","DNK",715
"GEO","DNK",261
"DEU","DNK",38375
"GHA","DNK",2319
"GRC","DNK",3606
"GRL","DNK",17566
"GRD","DNK",15
"GLP","DNK",0
"GTM","DNK",261
"GIN","DNK",126
"GNB","DNK",111
"GUY","DNK",110
"HTI","DNK",167
"HND","DNK",162
"HUN","DNK",5866
"ISL","DNK",8835
"IND","DNK",14253
"IDN","DNK",1353
"IRN","DNK",17716
"IRQ","DNK",22936
"IRL","DNK",2087
"ISR","DNK",1838
"ITA","DNK",9947
"JAM","DNK",180
"JPN","DNK",2148
"JOR","DNK",1373
"KAZ","DNK",269
"KEN","DNK",1930
"KIR","DNK",3
"KWT","DNK",1514
"KGZ","DNK",73
"LAO","DNK",69
"LVA","DNK",5423
"LBN","DNK",13667
"LSO","DNK",50
"LBR","DNK",169
"LBY","DNK",316
"LIE","DNK",26
"LTU","DNK",13224
"LUX","DNK",626
"MDG","DNK",76
"MWI","DNK",91
"MYS","DNK",941
"MDV","DNK",11
"MLI","DNK",58
"MLT","DNK",132
"MHL","DNK",1
"MTQ","DNK",0
"MRT","DNK",28
"MUS","DNK",157
"MEX","DNK",1572
"MCO","DNK",21
"MNG","DNK",72
"MNE","DNK",310
"MAR","DNK",6090
"MOZ","DNK",252
"MMR","DNK",1868
"NAM","DNK",88
"NPL","DNK",4714
"NLD","DNK",8196
"NZL","DNK",971
"NIC","DNK",225
"NER","DNK",17
"NGA","DNK",1693
"MKD","DNK",3800
"NOR","DNK",21628
"OMN","DNK",31
"PAK","DNK",14892
"PAN","DNK",104
"PNG","DNK",8
"PRY","DNK",95
"PER","DNK",1240
"PHL","DNK",12610
"POL","DNK",43640
"PRT","DNK",2860
"PRI","DNK",0
"QAT","DNK",175
"KOR","DNK",9392
"MDA","DNK",906
"REU","DNK",0
"ROU","DNK",28150
"RUS","DNK",6777
"RWA","DNK",425
"LCA","DNK",12
"VCT","DNK",5
"WSM","DNK",24
"SMR","DNK",2
"STP","DNK",3
"SAU","DNK",440
"SEN","DNK",198
"SRB","DNK",3627
"SYC","DNK",22
"SLE","DNK",359
"SGP","DNK",945
"SVK","DNK",2978
"SVN","DNK",466
"SLB","DNK",4
"SOM","DNK",12228
"ZAF","DNK",2351
"ESP","DNK",7937
"LKA","DNK",8412
"PSE","DNK",0
"SDN","DNK",863
"SUR","DNK",33
"SWE","DNK",25128
"CHE","DNK",3031
"SYR","DNK",37667
"TJK","DNK",36
"THA","DNK",14592
"TGO","DNK",159
"TON","DNK",21
"TTO","DNK",178
"TUN","DNK",1023
"TUR","DNK",34938
"TKM","DNK",23
"UGA","DNK",1782
"UKR","DNK",10569
"ARE","DNK",594
"GBR","DNK",21837
"TZA","DNK",1123
"USA","DNK",15110
"URY","DNK",248
"UZB","DNK",324
"VUT","DNK",6
"VEN","DNK",892
"VNM","DNK",10815
"YEM","DNK",178
"ZMB","DNK",700
"ZWE","DNK",454
"ETH","DJI",12650
"SOM","DJI",95518
"YEM","DJI",272
"AIA","DMA",19
"ATG","DMA",451
"ABW","DMA",47
"AUS","DMA",7
"BHS","DMA",12
"BRB","DMA",170
"VGB","DMA",86
"CAN","DMA",187
"CHN","DMA",38
"CUB","DMA",12
"FRA","DMA",81
"GUF","DMA",23
"DEU","DMA",30
"GLP","DMA",38
"GUY","DMA",194
"HTI","DMA",2504
"IND","DMA",28
"JAM","DMA",131
"LBN","DMA",34
"MTQ","DMA",146
"MSR","DMA",165
"NLD","DMA",10
"NGA","DMA",51
"PRI","DMA",16
"KNA","DMA",64
"LCA","DMA",286
"VCT","DMA",127
"SUR","DMA",19
"SYR","DMA",16
"TTO","DMA",312
"GBR","DMA",646
"USA","DMA",636
"VEN","DMA",30
"AIA","DOM",34
"ATG","DOM",184
"ARG","DOM",1106
"ABW","DOM",165
"AUS","DOM",41
"AUT","DOM",213
"BHS","DOM",40
"BHR","DOM",21
"BEL","DOM",264
"BMU","DOM",15
"BTN","DOM",8
"BOL","DOM",175
"BIH","DOM",5
"BRA","DOM",665
"VGB","DOM",76
"BGR","DOM",75
"BDI","DOM",3
"CPV","DOM",3
"KHM","DOM",125
"CMR","DOM",23
"CAN","DOM",1255
"CAF","DOM",139
"TCD","DOM",3
"CHL","DOM",654
"CHN","DOM",3902
"COL","DOM",2932
"COK","DOM",8
"CRI","DOM",317
"CUB","DOM",3367
"CZE","DOM",29
"DNK","DOM",25
"DMA","DOM",14
"ECU","DOM",600
"SLV","DOM",275
"FIN","DOM",27
"FRA","DOM",3855
"DEU","DOM",1919
"GRC","DOM",65
"GLP","DOM",56
"GTM","DOM",442
"GUY","DOM",23
"HTI","DOM",491013
"HND","DOM",438
"HUN","DOM",21
"IND","DOM",97
"IRN","DOM",31
"IRQ","DOM",27
"IRL","DOM",33
"ISR","DOM",63
"ITA","DOM",4332
"JAM","DOM",136
"JPN","DOM",356
"KAZ","DOM",10
"LBN","DOM",153
"MYS","DOM",17
"MLT","DOM",25
"MTQ","DOM",33
"MEX","DOM",1547
"MAR","DOM",34
"NLD","DOM",612
"NIC","DOM",301
"NGA","DOM",25
"MKD","DOM",26
"NOR","DOM",55
"PAK","DOM",81
"PAN","DOM",781
"PRY","DOM",25
"PER","DOM",1475
"PHL","DOM",51
"POL","DOM",45
"PRT","DOM",109
"PRI","DOM",4731
"KOR","DOM",582
"MDA","DOM",11
"ROU","DOM",44
"RUS","DOM",498
"SHN","DOM",100
"KNA","DOM",141
"SPM","DOM",66
"SAU","DOM",17
"SRB","DOM",74
"ZAF","DOM",10
"ESP","DOM",7199
"PSE","DOM",18
"SUR","DOM",27
"SWE","DOM",75
"CHE","DOM",1078
"SYR","DOM",25
"TTO","DOM",23
"TUR","DOM",31
"TCA","DOM",35
"UKR","DOM",77
"GBR","DOM",498
"USA","DOM",14478
"VIR","DOM",84
"URY","DOM",188
"VEN","DOM",3680
"WLF","DOM",11
"AFG","ECU",157
"ALB","ECU",69
"DZA","ECU",47
"AGO","ECU",41
"ARG","ECU",5315
"ARM","ECU",36
"AUS","ECU",367
"AUT","ECU",537
"BHS","ECU",47
"BEL","ECU",841
"BOL","ECU",1504
"BRA","ECU",2612
"BGR","ECU",190
"CMR","ECU",44
"CAN","ECU",2304
"CHL","ECU",11165
"CHN","ECU",2882
"HKG","ECU",95
"COL","ECU",191537
"CRI","ECU",923
"HRV","ECU",79
"CUB","ECU",2947
"CZE","ECU",310
"PRK","ECU",477
"DNK","ECU",180
"DOM","ECU",347
"EGY","ECU",82
"SLV","ECU",513
"FLK","ECU",51
"FIN","ECU",124
"FRA","ECU",2228
"GMB","ECU",32
"DEU","ECU",4336
"GHA","ECU",36
"GRC","ECU",69
"GTM","ECU",423
"HTI","ECU",94
"HND","ECU",461
"HUN","ECU",212
"IND","ECU",224
"IDN","ECU",63
"IRN","ECU",189
"IRQ","ECU",68
"IRL","ECU",195
"ISR","ECU",511
"ITA","ECU",3785
"JAM","ECU",36
"JPN","ECU",722
"JOR","ECU",69
"LBN","ECU",436
"MYS","ECU",33
"MEX","ECU",2223
"MAR","ECU",47
"NLD","ECU",816
"NZL","ECU",110
"NIC","ECU",385
"NGA","ECU",36
"MKD","ECU",14
"NOR","ECU",231
"PAK","ECU",36
"PAN","ECU",949
"PRY","ECU",238
"PER","ECU",13492
"PHL","ECU",123
"POL","ECU",307
"PRT","ECU",360
"PRI","ECU",492
"KOR","ECU",797
"ROU","ECU",297
"RUS","ECU",1471
"SAU","ECU",86
"SVK","ECU",48
"ZAF","ECU",120
"ESP","ECU",7357
"PSE","ECU",95
"SWE","ECU",343
"CHE","ECU",1931
"SYR","ECU",154
"TTO","ECU",44
"UKR","ECU",394
"GBR","ECU",2124
"USA","ECU",26386
"URY","ECU",943
"VEN","ECU",8763
"VNM","ECU",47
"AFG","EGY",208
"ALB","EGY",118
"DZA","EGY",877
"AGO","EGY",28
"ATG","EGY",15
"ARG","EGY",248
"ARM","EGY",158
"AUS","EGY",466
"AUT","EGY",600
"AZE","EGY",31
"BHS","EGY",14
"BHR","EGY",399
"BGD","EGY",252
"BLR","EGY",276
"BEL","EGY",557
"BEN","EGY",35
"BIH","EGY",61
"BRA","EGY",129
"BRN","EGY",68
"BGR","EGY",68
"BFA","EGY",64
"BDI","EGY",35
"CMR","EGY",125
"CAN","EGY",628
"CAF","EGY",57
"TCD","EGY",330
"CHL","EGY",27
"CHN","EGY",762
"COL","EGY",57
"COM","EGY",902
"COG","EGY",72
"CIV","EGY",792
"HRV","EGY",101
"CYP","EGY",85
"CZE","EGY",199
"PRK","EGY",101
"COD","EGY",129
"DNK","EGY",299
"DJI","EGY",367
"ECU","EGY",11
"SLV","EGY",210
"ERI","EGY",4515
"EST","EGY",25
"ETH","EGY",4927
"FIN","EGY",246
"FRA","EGY",2836
"GMB","EGY",28
"DEU","EGY",7669
"GHA","EGY",232
"GIB","EGY",8
"GRC","EGY",1267
"GTM","EGY",8
"GIN","EGY",142
"GNB","EGY",91
"HUN","EGY",132
"IND","EGY",1234
"IDN","EGY",2860
"IRN","EGY",149
"IRQ","EGY",19779
"IRL","EGY",94
"ISR","EGY",702
"ITA","EGY",4151
"JPN","EGY",1144
"JOR","EGY",5208
"KAZ","EGY",210
"KEN","EGY",136
"KWT","EGY",2970
"KGZ","EGY",61
"LBN","EGY",3155
"LBR","EGY",47
"LBY","EGY",4981
"MDG","EGY",39
"MWI","EGY",28
"MYS","EGY",2800
"MDV","EGY",28
"MLI","EGY",213
"MRT","EGY",153
"MEX","EGY",64
"MCO","EGY",81
"MNG","EGY",14
"MAR","EGY",1053
"MOZ","EGY",15
"MMR","EGY",11
"NAM","EGY",265
"NLD","EGY",984
"NZL","EGY",91
"NER","EGY",115
"NGA","EGY",803
"MKD","EGY",118
"NOR","EGY",119
"OMN","EGY",538
"PAK","EGY",612
"PHL","EGY",1087
"POL","EGY",376
"PRT","EGY",44
"QAT","EGY",396
"KOR","EGY",296
"MDA","EGY",61
"ROU","EGY",240
"RUS","EGY",7437
"RWA","EGY",44
"SAU","EGY",8130
"SEN","EGY",420
"SYC","EGY",19
"SLE","EGY",61
"SGP","EGY",142
"SVK","EGY",61
"SOM","EGY",20232
"ZAF","EGY",220
"SSD","EGY",13336
"ESP","EGY",411
"LKA","EGY",220
"PSE","EGY",134080
"SDN","EGY",59277
"SWE","EGY",350
"CHE","EGY",1354
"SYR","EGY",124688
"TJK","EGY",128
"THA","EGY",1067
"TUN","EGY",775
"TUR","EGY",887
"TKM","EGY",47
"UGA","EGY",85
"UKR","EGY",169
"ARE","EGY",709
"GBR","EGY",3121
"TZA","EGY",143
"USA","EGY",5996
"UZB","EGY",111
"VEN","EGY",32
"YEM","EGY",5657
"ZMB","EGY",25
"ZWE","EGY",32
"ARG","SLV",218
"AUS","SLV",27
"AUT","SLV",11
"BGD","SLV",6
"BRB","SLV",40
"BEL","SLV",52
"BLZ","SLV",343
"BOL","SLV",53
"BRA","SLV",245
"CAN","SLV",248
"CHL","SLV",232
"CHN","SLV",262
"HKG","SLV",8
"COL","SLV",584
"CRI","SLV",887
"CUB","SLV",129
"DOM","SLV",72
"ECU","SLV",124
"FRA","SLV",216
"DEU","SLV",230
"GTM","SLV",9005
"HND","SLV",11834
"IND","SLV",11
"IRN","SLV",18
"IRL","SLV",11
"ISR","SLV",43
"ITA","SLV",285
"JAM","SLV",10
"JPN","SLV",54
"MEX","SLV",1737
"NLD","SLV",33
"NIC","SLV",7929
"PAN","SLV",457
"PRY","SLV",11
"PER","SLV",237
"PHL","SLV",19
"PRT","SLV",13
"PRI","SLV",62
"KOR","SLV",129
"RUS","SLV",18
"ESP","SLV",541
"PSE","SLV",46
"SWE","SLV",35
"CHE","SLV",59
"GBR","SLV",91
"USA","SLV",5470
"URY","SLV",76
"VEN","SLV",245
"CMR","GNQ",877
"FRA","GNQ",5017
"GAB","GNQ",281
"NGA","GNQ",394
"STP","GNQ",1642
"ESP","GNQ",1406
"AGO","ERI",349
"BDI","ERI",1056
"CHN","ERI",136
"COM","ERI",193
"COD","ERI",1704
"ETH","ERI",109
"FRA","ERI",440
"IND","ERI",120
"KEN","ERI",354
"MWI","ERI",779
"MOZ","ERI",1118
"RWA","ERI",471
"SOM","ERI",2481
"ZAF","ERI",123
"SSD","ERI",1504
"SDN","ERI",210
"UGA","ERI",1539
"GBR","ERI",56
"TZA","ERI",531
"ZMB","ERI",243
"ZWE","ERI",327
"AFG","EST",42
"ALB","EST",36
"DZA","EST",29
"AGO","EST",4
"ATG","EST",5
"ARG","EST",37
"ARM","EST",693
"AUS","EST",127
"AUT","EST",135
"AZE","EST",1468
"BHR","EST",1
"BGD","EST",111
"BRB","EST",1
"BLR","EST",10572
"BEL","EST",184
"BLZ","EST",0
"BOL","EST",2
"BIH","EST",2
"BWA","EST",0
"BRA","EST",131
"BGR","EST",302
"KHM","EST",9
"CMR","EST",38
"CAN","EST",132
"CAF","EST",0
"CHL","EST",22
"CHN","EST",399
"HKG","EST",0
"COL","EST",42
"COG","EST",4
"CRI","EST",4
"CIV","EST",4
"HRV","EST",43
"CUB","EST",24
"CYP","EST",26
"CZE","EST",225
"PRK","EST",3
"COD","EST",8
"DNK","EST",178
"DOM","EST",5
"ECU","EST",14
"EGY","EST",104
"SLV","EST",2
"ETH","EST",11
"FRO","EST",0
"FIN","EST",4603
"FRA","EST",645
"GEO","EST",1663
"DEU","EST",1960
"GHA","EST",18
"GIB","EST",0
"GRC","EST",96
"GTM","EST",11
"GUY","EST",1
"VAT","EST",0
"HND","EST",6
"HUN","EST",206
"ISL","EST",18
"IND","EST",460
"IDN","EST",18
"IRN","EST",115
"IRQ","EST",47
"IRL","EST",116
"IMN","EST",0
"ISR","EST",84
"ITA","EST",784
"JAM","EST",1
"JPN","EST",115
"JOR","EST",17
"KAZ","EST",3682
"KEN","EST",9
"KIR","EST",0
"KWT","EST",11
"KGZ","EST",533
"LVA","EST",4855
"LBN","EST",36
"LBY","EST",5
"LIE","EST",0
"LTU","EST",2034
"LUX","EST",14
"MDG","EST",0
"MYS","EST",11
"MRT","EST",2
"MUS","EST",1
"MEX","EST",90
"MCO","EST",0
"MNG","EST",49
"MAR","EST",29
"MOZ","EST",2
"NAM","EST",2
"NPL","EST",62
"NLD","EST",252
"NZL","EST",21
"NIC","EST",2
"NGA","EST",305
"MKD","EST",12
"NOR","EST",271
"PAK","EST",131
"PNG","EST",2
"PER","EST",25
"PHL","EST",67
"POL","EST",729
"PRT","EST",150
"QAT","EST",0
"KOR","EST",69
"MDA","EST",940
"REU","EST",0
"ROU","EST",308
"RUS","EST",121568
"RWA","EST",1
"KNA","EST",0
"SAU","EST",12
"SEN","EST",0
"SRB","EST",31
"SGP","EST",13
"SVK","EST",140
"SVN","EST",31
"SOM","EST",4
"ZAF","EST",39
"ESP","EST",486
"LKA","EST",30
"PSE","EST",8
"SDN","EST",21
"SUR","EST",1
"SWE","EST",600
"CHE","EST",81
"SYR","EST",79
"TJK","EST",347
"THA","EST",61
"TON","EST",0
"TTO","EST",3
"TUN","EST",21
"TUR","EST",304
"TKM","EST",333
"UGA","EST",8
"UKR","EST",22445
"ARE","EST",17
"GBR","EST",789
"TZA","EST",5
"USA","EST",711
"URY","EST",5
"UZB","EST",1069
"VEN","EST",18
"VNM","EST",39
"YEM","EST",8
"ZMB","EST",1
"ZWE","EST",5
"AGO","SWZ",132
"AUS","SWZ",54
"BWA","SWZ",40
"BDI","SWZ",462
"CAN","SWZ",18
"COG","SWZ",71
"COD","SWZ",664
"ETH","SWZ",29
"LSO","SWZ",220
"LBR","SWZ",45
"MOZ","SWZ",9844
"NZL","SWZ",24
"RWA","SWZ",382
"SOM","SWZ",301
"ZAF","SWZ",12494
"UGA","SWZ",54
"USA","SWZ",255
"BDI","ETH",194
"COD","ETH",1706
"DJI","ETH",3996
"ERI","ETH",222248
"RWA","ETH",161
"SOM","ETH",477774
"SSD","ETH",476311
"SDN","ETH",42651
"UGA","ETH",235
"YEM","ETH",156
"ARG","FLK",31
"AUS","FLK",50
"CHL","FLK",239
"NZL","FLK",31
"SHN","FLK",391
"GBR","FLK",1055
"USA","FLK",23
"BRA","FRO",22
"BGR","FRO",24
"CAN","FRO",14
"CHN","FRO",35
"COL","FRO",35
"HRV","FRO",27
"DNK","FRO",4066
"ETH","FRO",38
"DEU","FRO",28
"GHA","FRO",22
"GRL","FRO",172
"ISL","FRO",257
"IND","FRO",70
"IDN","FRO",11
"KEN","FRO",20
"LTU","FRO",13
"NOR","FRO",200
"PER","FRO",19
"PHL","FRO",196
"POL","FRO",85
"KOR","FRO",58
